record_id,month,origin,destination,od_distance_km,demand_segment,cabin,booking_class,fare_family,distribution_channel,agency_name,campaign_type,campaign_id,incentive_rate_pct,bookings,cancellations,pax_flown,avg_base_fare_usd,taxes_fees_usd,ancillary_rev_usd_per_pax,revenue_usd,competitor_airline,qr_market_share_pct,competitor_market_share_pct,share_gap_pct,load_factor_pct,on_time_performance_pct,cancellations_pct,cost_per_booking_usd,yield_usd_per_rpk,days_to_departure
3536,2024-09,DMM,FRA,8691,Pilgrimage,Business,J,Elite,GDS_Agency,Kanoo Travel,None,,3.85,12,0,12,2875.4,209,23.31,34784.49,TK,17.29,39.45,22.16,87.24,69.82,0,18.1,0.33353,53
7737,2025-01,RUH,ICN,8200,Leisure,Business,I,Classic,Corporate_TMC,CTM,None,,2.55,8,0,8,2653.28,191.79,43.69,21575.71,WY,41.64,46.35,4.7,78.78,77.65,0,8.72,0.3289,33
3246,2025-04,MED,MCT,1228,Business,Economy,T,Comfort,GDS_Agency,Almosafer,Tactical,TAC-2025-987,2.51,27,1,26,184.23,62.7,22.95,5386.75,EK,45.05,45.69,0.64,84.22,78.53,3.7,12.89,0.16872,10
4741,2025-03,DMM,DXB,550,Business,Business,I,Elite,Direct,Qatar Airways Direct,Tactical,TAC-2024-377,0,6,0,6,1350.64,67.07,46.7,8384.03,FZ,41.91,39.36,-2.55,85.34,72.89,0,2.95,2.54062,18
9069,2024-09,JED,DAC,3315,Business,Economy,T,Classic,Direct,Qatar Airways Direct,None,,0,13,0,13,404.51,108.88,41.48,5797.92,FZ,16.13,45.82,29.69,78.13,89.51,0,4.79,0.13454,8
4100,2024-10,RUH,NRT,9200,VFR,Economy,M,Classic,Direct,Qatar Airways Direct,None,,0,21,0,21,894.87,213.2,15.12,19109.76,WY,32.61,25.6,-7.01,85.31,80.78,0,3.16,0.09891,12
4101,2025-04,JED,DEL,2369,Business,Economy,M,Comfort,Direct,Qatar Airways Direct,None,,0,15,0,15,405.9,82.2,29.77,6535.05,WY,36.86,23.24,-13.62,86.22,86.57,0,5.33,0.1839,4
6960,2024-07,MED,DFW,4947,VFR,Economy,Y,Comfort,GDS_Agency,Kanoo Travel,None,,3.02,8,0,8,527.05,151.12,40.3,4538.76,FZ,50.25,23.13,-27.11,71.65,78.71,0,14.6,0.11468,18
612,2024-10,MED,DFW,7552,Business,Economy,Y,Comfort,OTA,Cleartrip,None,,1.73,23,1,22,658.36,192.09,30.33,15151.2,WY,39.03,20.65,-18.38,92.67,87,4.35,12.51,0.09119,2
4289,2025-04,JED,CDG,4470,VFR,Economy,Q,Elite,OTA,Expedia,Tactical,TAC-2024-731,0.82,45,2,43,497.77,131.4,21.53,22329.9,TK,42.77,31.89,-10.88,83.1,82.08,4.44,10.87,0.11617,33
8571,2024-10,DMM,DXB,550,VFR,Economy,N,Elite,GDS_Agency,Almosafer,None,,2.59,14,0,14,149.29,52.38,43.39,2697.55,EY,42.72,53.21,10.49,67.86,80.53,0,13.54,0.35033,22
9713,2024-11,MED,ICN,7909,Business,Economy,Y,Classic,Direct,Qatar Airways Direct,Structural,STR-2024-194,0,22,0,22,785.48,183.12,24.1,17810.73,EY,51.05,19.6,-31.46,83.28,75.56,0,2.82,0.10236,34
1544,2025-03,DMM,KHI,2302,VFR,Economy,M,Elite,GDS_Agency,Seera (Al Tayyar),None,,0.69,9,0,9,307.95,79.44,16.78,2922.59,EK,29.68,21.48,-8.19,70.18,91.11,0,14.99,0.14107,20
9536,2025-01,JED,ICN,6994,Business,Business,I,Elite,GDS_Agency,Seera (Al Tayyar),None,,2.79,9,0,9,2467.43,189.18,32.94,22503.31,EY,34.78,32.56,-2.21,79.72,69.09,0,12.71,0.3575,17
3854,2025-04,DMM,BKK,6745,Leisure,Business,J,Classic,Direct,Qatar Airways Direct,None,,0,5,0,5,2399.46,180.61,56.76,12281.11,SV,29.79,19.29,-10.5,73.67,81.51,0,3.95,0.36415,33
555,2025-03,DMM,BKK,6796,Business,Economy,Q,Comfort,GDS_Agency,Seera (Al Tayyar),None,,1.63,38,1,37,676.72,188.83,26.32,26012.5,WY,39.27,29.31,-9.97,79.53,80.09,2.63,15.61,0.10345,24
6366,2024-11,RUH,DFW,10480,VFR,Economy,M,Classic,Direct,Qatar Airways Direct,None,,0,14,0,14,1030.38,260.91,15.87,14647.41,TK,36.94,33.05,-3.88,82.56,90.34,0,3.26,0.09983,26
512,2024-11,JED,MCT,585,VFR,Economy,N,Comfort,GDS_Agency,Seera (Al Tayyar),None,,1.49,24,0,24,98.04,46.49,16.66,2752.78,FZ,38.6,33.49,-5.11,78.36,86.13,0,11.88,0.19607,31
3207,2025-03,MED,KWI,1499,Leisure,Business,J,Classic,GDS_Agency,Kanoo Travel,None,,2.59,11,0,11,1273.96,80.56,58.57,14657.81,EY,40.43,23.34,-17.09,79.02,75.5,0,13.49,0.88894,34
8085,2024-07,JED,BOS,9379,Business,Economy,N,Comfort,GDS_Agency,Kanoo Travel,Tactical,TAC-2024-377,1.55,34,1,33,860.05,233.58,32.13,29442.12,EY,34.8,46.03,11.23,81.28,87.38,2.94,11.94,0.09513,24
968,2024-11,RUH,KHI,2600,Leisure,Economy,N,Classic,Direct,Qatar Airways Direct,None,,0,13,0,13,346.88,105.01,22.93,4807.58,EY,59.75,30.43,-29.32,75.88,89.03,0,5.04,0.14224,16
6044,2024-12,MED,BOS,6947,Leisure,Economy,N,Elite,GDS_Agency,Kanoo Travel,Structural,STR-2025-758,1.2,37,1,36,777.41,189.27,13.72,28480.49,EK,45.12,29.98,-15.13,76.59,74.77,2.7,10.47,0.11388,47
6880,2025-03,RUH,KUL,6550,Leisure,Economy,M,Comfort,Direct,Qatar Airways Direct,Tactical,TAC-2024-450,0,44,1,43,664.09,179.86,33.88,30012.73,EY,36.25,32.39,-3.86,87.79,83.52,2.27,3.07,0.10656,12
6776,2024-10,RUH,FRA,4500,Business,Business,J,Classic,GDS_Agency,Kanoo Travel,None,,0.63,11,0,11,2043.07,132.79,47.42,22995.45,WY,31.52,43.57,12.05,80.12,83.64,0,16.02,0.46455,16
3296,2025-01,DMM,DXB,550,Leisure,Economy,Q,Classic,OTA,Cleartrip,None,,1.64,47,1,46,135.17,51.45,8.39,6603.71,TK,47.39,32.63,-14.77,81.44,77.62,2.13,10.33,0.26102,25
8702,2024-09,MED,BOS,7799,Pilgrimage,Business,C,Classic,Direct,Qatar Airways Direct,None,,0,25,0,25,2721.48,203.22,39.23,69017.61,FZ,33.54,33.96,0.42,61.85,84.28,0,3.22,0.35398,29
3430,2025-02,DMM,ICN,4972,Business,Economy,T,Elite,Direct,Qatar Airways Direct,None,,0,41,0,41,478.14,141.73,27.16,20717.21,SV,28.93,32,3.07,90.77,76.17,0,5.41,0.10163,21
8871,2024-10,JED,ORD,7104,Leisure,Economy,N,Comfort,GDS_Agency,Almosafer,None,,2.17,20,0,20,756.34,182.55,19.16,15509.96,WY,51.42,22.92,-28.5,69.95,80.15,0,15.04,0.10916,32
6963,2024-12,DMM,BOM,2092,Leisure,Economy,M,Elite,Direct,Qatar Airways Direct,Tactical,TAC-2024-837,0,18,0,18,315.68,83.11,45.38,6498.99,EY,34.84,20.17,-14.67,86.71,73.42,0,3.41,0.17259,14
2089,2025-02,RUH,ICN,8200,Business,Economy,Q,Comfort,Direct,Qatar Airways Direct,Structural,STR-2024-975,0,23,0,23,749.25,213.76,21.55,17728.37,WY,38.92,20.5,-18.43,87.82,81.24,0,4.87,0.094,19
8500,2024-09,MED,DFW,5515,Leisure,Economy,T,Classic,GDS_Agency,Seera (Al Tayyar),None,,2.41,13,0,13,540.32,139.33,28.77,7398.13,WY,34.43,11.22,-23.22,88.81,82.03,0,16.73,0.10319,43
6163,2025-05,JED,ISB,1848,VFR,Economy,Q,Elite,OTA,Expedia,None,,0.93,10,0,10,260.99,86.6,38.11,2990.97,EY,48.19,44.9,-3.29,70.95,89.77,0,11.01,0.16185,29
3211,2024-08,RUH,MNL,7800,Leisure,Economy,Y,Classic,GDS_Agency,Kanoo Travel,None,,2.4,14,0,14,746.08,195.73,14.07,10642.22,WY,34.32,44.91,10.59,73.74,79.62,0,12.25,0.09746,25
9201,2024-12,JED,DOH,1330,VFR,Economy,Y,Comfort,Corporate_TMC,CTM,Tactical,TAC-2025-129,1.98,19,0,19,281.73,69.59,24.74,5822.94,TK,44.04,36.13,-7.91,77.08,85.21,0,7.35,0.23043,32
6606,2024-08,DMM,CAI,2517,VFR,Economy,Y,Elite,Direct,Qatar Airways Direct,None,,0,9,0,9,340.22,97.96,50.26,3514.28,FZ,31.5,26.06,-5.45,73.8,84.2,0,5.22,0.15514,1
1110,2025-06,RUH,KWI,500,Business,Economy,N,Classic,Direct,Qatar Airways Direct,None,,0,20,0,20,128.87,58.05,33.48,3247.05,WY,39.14,41.25,2.11,79.27,86.69,0,6.13,0.3247,15
5729,2024-09,RUH,BOM,2900,Leisure,First,A,First,Direct,Qatar Airways Direct,None,,0,1,0,1,2583.06,102.63,67.89,2650.95,TK,44.04,27.15,-16.89,72.08,80.61,0,4.46,0.91412,22
7830,2024-12,RUH,CAI,1640,Business,Economy,Y,Classic,Direct,Qatar Airways Direct,Tactical,TAC-2025-362,0,34,0,34,254.37,72.85,27.02,9567.13,EY,30.43,41.4,10.98,82.05,75.81,0,3.31,0.17158,25
1039,2024-08,RUH,ADD,2250,Business,Economy,Q,Classic,OTA,MakeMyTrip,None,,1.47,19,1,18,230.16,89.53,32.47,4727.47,EK,45.32,38.87,-6.46,77.5,85.49,5.26,8.76,0.11673,8
1195,2025-05,RUH,CAI,1640,VFR,Business,D,Comfort,OTA,MakeMyTrip,None,,1,4,0,4,1168.38,48.16,50.31,4874.76,WY,22.26,46.87,24.61,78.72,89.09,0,12.47,0.7431,26
4475,2024-12,RUH,FRA,4500,Business,Economy,T,Comfort,Direct,Qatar Airways Direct,Tactical,TAC-2024-430,0,78,1,77,497.25,126.63,46.53,41871.12,TK,56.6,25.63,-30.97,82.02,86.3,1.28,3.29,0.12084,33
9875,2025-06,MED,JFK,5706,Leisure,Economy,N,Comfort,OTA,Cleartrip,None,,1.11,51,2,49,481.14,169.98,48.61,25957.57,TK,42.22,36.93,-5.29,87.21,78.2,3.92,11.29,0.09284,13
2123,2024-09,DMM,IST,1726,VFR,Business,J,Comfort,OTA,Expedia,None,,1.22,2,0,2,1213.61,73.23,46.56,2520.35,FZ,42.5,37.07,-5.43,71.67,85.3,0,8.24,0.73011,42
4983,2024-09,DMM,AUH,820,Business,Economy,Y,Classic,GDS_Agency,Kanoo Travel,Tactical,TAC-2024-972,2.01,49,2,47,175.17,62.32,21.13,9226.13,FZ,17.04,39.46,22.43,74.98,86.67,4.08,12.65,0.23939,20
8974,2024-11,MED,NRT,7645,Leisure,Economy,Y,Classic,Direct,Qatar Airways Direct,Structural,STR-2024-218,0,30,0,30,759.05,193.49,13.48,23175.84,EY,36.92,38.97,2.05,85.13,80.43,0,5.49,0.10105,30
5701,2024-12,JED,DOH,1330,Leisure,Economy,N,Classic,GDS_Agency,Kanoo Travel,None,,2.53,36,0,36,260.5,67.97,27.53,10368.89,WY,44.7,26.04,-18.66,77.74,80,0,14.37,0.21656,28
935,2025-01,MED,ICN,6388,Leisure,Economy,Y,Classic,Direct,Qatar Airways Direct,None,,0,80,0,80,731.71,166.96,15.44,59772.21,FZ,39.85,48.78,8.93,76.8,79.53,0,3.96,0.11696,26
6102,2025-06,RUH,BOM,2900,Business,Economy,Q,Comfort,Direct,Qatar Airways Direct,None,,0,39,0,39,357.52,109.01,28.68,15061.7,TK,49.88,35.44,-14.44,88.56,84.66,0,5.13,0.13317,15
4690,2025-03,MED,DFW,6190,Pilgrimage,Economy,T,Elite,GDS_Agency,Almosafer,None,,1.24,21,0,21,592.7,173.96,24.44,12959.77,TK,30.75,47.63,16.88,76.18,90.64,0,18.38,0.0997,20
395,2025-06,JED,AUH,904,VFR,Economy,N,Classic,Direct,Qatar Airways Direct,None,,0,22,0,22,298.93,51.27,50.26,7682.27,EK,25.21,45.56,20.35,88.33,76.39,0,1.63,0.38628,20
4686,2024-10,MED,ICN,7076,Business,Economy,M,Elite,Direct,Qatar Airways Direct,None,,0,17,0,17,633.05,184.07,20.32,11107.41,EK,37.81,26.41,-11.4,88.17,80.18,0,4.18,0.09234,6
8777,2024-12,MED,MCT,910,Leisure,Business,I,Comfort,Direct,Qatar Airways Direct,Tactical,TAC-2025-163,0,8,0,8,866.81,47.88,58.94,7405.94,SV,32.71,24.55,-8.16,90.06,85.49,0,4.59,1.0173,29
9166,2024-10,JED,AMM,1580,VFR,Economy,Y,Classic,GDS_Agency,Seera (Al Tayyar),None,,2.86,16,0,16,292.13,77.52,38.47,5289.51,TK,39.34,19.25,-20.08,82.43,83.96,0,15.23,0.20924,51
5981,2025-01,DMM,SIN,9437,VFR,Economy,Y,Comfort,Direct,Qatar Airways Direct,None,,0,4,0,4,892.68,223.6,30.33,3692.02,WY,42.12,41.92,-0.2,76.61,79.6,0,5.21,0.09781,26
9943,2024-11,DMM,BOS,4942,VFR,Economy,N,Comfort,Corporate_TMC,American Express GBT,None,,2.55,54,1,53,490.96,139.29,38.76,28075,SV,46.05,27.45,-18.6,82.22,78.12,1.85,7.93,0.10719,49
2192,2025-01,MED,JFK,9494,Leisure,Economy,Q,Comfort,Direct,Qatar Airways Direct,None,,0,19,0,19,867.48,236.64,13.98,16747.6,FZ,37.98,31.54,-6.44,77.63,86.39,0,5.57,0.09284,6
1298,2025-04,MED,DFW,8271,Leisure,Economy,Y,Elite,Corporate_TMC,American Express GBT,None,,2.98,47,0,47,688.9,204.74,26.53,33625.42,WY,39.38,41.38,2.01,80.14,89.01,0,9.92,0.0865,42
5045,2024-08,MED,MCT,923,Leisure,Economy,Q,Classic,GDS_Agency,Almosafer,None,,1.22,44,1,43,194.99,53.76,37.09,9979.19,SV,28.33,40.27,11.94,84.15,89.74,2.27,17.24,0.25143,29
1163,2024-11,RUH,DAC,4600,Pilgrimage,Economy,M,Elite,Direct,Qatar Airways Direct,None,,0,41,0,41,551.27,125.3,43.19,24372.73,TK,40.91,38.39,-2.53,74.83,72.09,0,4.11,0.12923,29
4255,2024-11,RUH,DAC,4600,Pilgrimage,Economy,Y,Comfort,GDS_Agency,Kanoo Travel,None,,1.23,28,1,27,468.74,119.01,35.33,13609.68,EK,31.25,39.52,8.27,94.71,76.31,3.57,11.39,0.10958,40
6373,2025-06,RUH,DAC,4600,Business,Economy,Q,Classic,Corporate_TMC,American Express GBT,Tactical,TAC-2025-283,1.13,26,0,26,503.18,115.1,29.63,13853.03,WY,33.25,17.36,-15.89,82.16,93.7,0,9.04,0.11583,18
1528,2024-12,RUH,ISB,2700,VFR,Economy,N,Classic,GDS_Agency,Almosafer,None,,1.46,20,0,20,394.58,80.08,25.47,8401.1,EY,45.05,36.68,-8.37,86.43,84.14,0,10.8,0.15558,38
4343,2024-07,RUH,CDG,4800,Leisure,Business,I,Comfort,OTA,Cleartrip,Tactical,TAC-2024-949,1,8,0,8,1754.42,136.89,58.03,14499.55,EY,31.09,33.9,2.81,64.16,83.3,0,13.95,0.37759,38
2031,2025-05,RUH,ADD,2250,Business,Economy,M,Elite,GDS_Agency,Almosafer,Tactical,TAC-2025-114,2.07,18,0,18,299,80.31,36,6029.96,EY,43.71,17.3,-26.42,78.18,92.11,0,15.82,0.14889,20
3061,2025-02,JED,BOM,2839,Leisure,Economy,Q,Comfort,Direct,Qatar Airways Direct,None,,0,28,0,28,388.2,105.12,25.96,11596.4,EK,37.46,24.59,-12.88,59.52,93.6,0,5.7,0.14588,39
59,2024-07,JED,BOS,7572,VFR,Economy,M,Classic,Direct,Qatar Airways Direct,None,,0,22,0,22,737.87,194.73,28.21,16853.74,WY,25.72,39.17,13.44,82.95,91.68,0,4.45,0.10117,35
2406,2024-10,JED,MCT,1063,VFR,Economy,Q,Classic,Direct,Qatar Airways Direct,Tactical,TAC-2024-513,0,27,0,27,219.45,60.78,31.83,6784.49,SV,35.88,44.8,8.92,73.44,78.41,0,2.75,0.23639,34
5007,2025-05,DMM,SIN,10167,Business,Economy,M,Classic,Direct,Qatar Airways Direct,None,,0,62,1,61,925.85,242.62,31.16,58377.8,FZ,33.82,50.72,16.9,77.92,77.59,1.61,4.46,0.09413,4
6158,2025-03,MED,BOM,2703,Business,Economy,T,Elite,Direct,Qatar Airways Direct,None,,0,11,0,11,448.31,88.87,22.08,5174.22,TK,23.85,33.11,9.25,80.82,82.81,0,3.71,0.17402,8
7376,2025-04,DMM,FRA,9508,Business,Business,J,Comfort,GDS_Agency,Seera (Al Tayyar),Tactical,TAC-2024-550,1.66,10,0,10,2932.44,240.81,40.78,29732.26,FZ,35.84,43.4,7.56,84.16,80.89,0,15.44,0.31271,11
4507,2025-03,MED,ADD,2624,Leisure,Economy,T,Comfort,Direct,Qatar Airways Direct,Tactical,TAC-2024-952,0,16,0,16,322.08,92.22,32.39,5671.42,TK,23.41,41.66,18.25,66.69,83.76,0,4.33,0.13509,30
5215,2024-12,MED,DAC,2090,Leisure,Economy,Y,Elite,OTA,Expedia,Structural,STR-2024-132,1.88,25,1,24,349.76,98.01,46.29,9505.18,SV,54.13,47.07,-7.06,76.12,85.18,4,11.49,0.1895,27
6030,2024-11,JED,KHI,3268,Leisure,Economy,Y,Classic,Direct,Qatar Airways Direct,None,,0,40,0,40,435.14,111.16,21.77,18276.38,WY,38.37,37.3,-1.07,71.66,81.85,0,3.15,0.13981,34
1781,2025-01,MED,BOM,3160,Leisure,Economy,Y,Elite,OTA,Expedia,Structural,STR-2025-360,0.41,58,2,56,412.92,98.28,23.64,24447.51,EY,37.8,15.01,-22.79,77.3,75.47,3.45,9.25,0.13815,40
5448,2025-01,MED,DFW,6938,Business,Economy,Q,Classic,GDS_Agency,Kanoo Travel,None,,1.04,4,0,4,678,182.88,21.86,2799.44,FZ,33.91,37.03,3.12,77.29,81.84,0,12.91,0.10087,6
4607,2025-04,RUH,AMM,1330,VFR,Business,C,Elite,GDS_Agency,Seera (Al Tayyar),Structural,STR-2024-479,1.29,6,0,6,1051.99,76.56,59.44,6668.58,EY,54.7,31.8,-22.9,76.95,88.88,0,13.17,0.83566,40
6915,2025-02,DMM,ADD,1677,Leisure,Economy,Q,Elite,OTA,Cleartrip,None,,2.02,9,0,9,234.78,87.23,50.31,2565.8,SV,22.42,50.56,28.14,81.4,82.99,0,13.73,0.17,37
677,2025-04,MED,SIN,7820,Leisure,Economy,Y,Elite,GDS_Agency,Seera (Al Tayyar),None,,1.51,24,0,24,749.36,176.21,30.21,18709.7,WY,33.29,25.19,-8.1,81.7,79.94,0,14.13,0.09969,23
3583,2024-12,MED,NRT,9871,Business,Economy,T,Elite,Direct,Qatar Airways Direct,None,,0,25,0,25,902.76,223.8,21.11,23096.94,SV,39.13,36.98,-2.15,77.46,77.18,0,3.17,0.0936,6
3654,2025-03,RUH,DFW,8405,Leisure,Economy,Y,Comfort,GDS_Agency,Seera (Al Tayyar),None,,2.22,18,0,18,768.23,193.03,19.42,14177.73,EY,37.25,52.63,15.37,80.87,92.69,0,9.89,0.09371,3
7921,2024-08,JED,JFK,10050,VFR,Economy,Q,Classic,GDS_Agency,Almosafer,Tactical,TAC-2025-885,0.4,63,1,62,967.8,242.24,12.39,60771.67,EK,47.77,33.84,-13.93,67.01,76.35,1.59,12.15,0.09753,44
9500,2025-05,DMM,BOM,2171,Business,Business,I,Classic,GDS_Agency,Almosafer,None,,3.44,3,0,3,1369.76,82.84,42.82,4237.73,FZ,39.94,31.82,-8.12,82.33,80.04,0,12.66,0.65066,19
2733,2024-10,RUH,FRA,4500,Pilgrimage,Economy,Q,Comfort,GDS_Agency,Seera (Al Tayyar),None,,1.97,33,1,32,528.54,144.75,17.81,17482.97,WY,53.69,5,-48.69,85.17,90.42,3.03,18.3,0.12141,25
4788,2024-10,DMM,DOH,200,VFR,Economy,Y,Classic,Corporate_TMC,CTM,None,,2.25,18,0,18,96.04,50.74,14.03,1981.18,FZ,36.39,30.04,-6.34,84,76.1,0,8.41,0.55033,37
2755,2025-06,JED,MNL,9371,VFR,Economy,N,Comfort,Corporate_TMC,Carlson Wagonlit,None,,2.47,26,0,26,824.67,246.54,35.48,22364.03,EY,40.2,59.18,18.98,81.77,78.68,0,11.94,0.09179,29
2338,2025-04,MED,KUL,5290,Business,Economy,M,Comfort,Direct,Qatar Airways Direct,None,,0,14,0,14,538.68,150.65,22.9,7862.13,WY,29.53,24.2,-5.33,83.05,82.46,0,6.1,0.10616,14
3644,2025-05,RUH,MNL,7800,VFR,Economy,T,Comfort,Direct,Qatar Airways Direct,None,,0,25,0,25,779.24,189.43,27.74,20174.35,FZ,37.38,48.16,10.77,88.09,90.57,0,3.4,0.10346,18
7738,2025-03,JED,ADD,2373,Business,Business,J,Elite,GDS_Agency,Seera (Al Tayyar),None,,2.84,6,0,6,1342.08,84.97,45.28,8324.15,EK,51.34,39.16,-12.18,88.86,88.96,0,14.24,0.58464,18
5517,2024-11,DMM,DEL,3221,Business,Economy,N,Classic,Direct,Qatar Airways Direct,None,,0,106,2,104,389.03,122.01,41.15,44738.89,SV,43.25,28.26,-14.99,79.6,79.24,1.89,3.8,0.13356,16
5247,2024-12,JED,KHI,2515,Leisure,Economy,Q,Comfort,OTA,Cleartrip,None,,0,11,0,11,228.61,87.97,35.83,2908.84,FZ,40.04,26.88,-13.16,91.62,83.34,0,7.73,0.10514,33
867,2025-01,DMM,MNL,4727,VFR,Economy,Q,Elite,OTA,Expedia,None,,1.22,18,1,17,457.73,151.09,16.57,8062.98,TK,33.76,5.56,-28.2,76.71,75.92,5.56,11.06,0.10034,41
4448,2024-08,JED,JFK,10050,Leisure,Economy,N,Classic,OTA,MakeMyTrip,None,,1.19,46,2,44,845.86,234.18,23.84,38266.54,EY,38.93,18.51,-20.42,80.61,79.31,4.35,17.61,0.08654,37
5072,2025-05,MED,AMM,475,Leisure,Economy,Y,Classic,Corporate_TMC,American Express GBT,None,,2.05,46,0,46,202.72,54.46,35.56,10960.68,SV,16.82,31.56,14.75,71.15,85.5,0,8.67,0.50163,47
4882,2024-12,RUH,JNB,6200,Business,Economy,Y,Elite,OTA,Cleartrip,Tactical,TAC-2025-258,0.69,48,2,46,629.15,159.98,46.64,31086.52,EY,31.94,40.36,8.42,74.71,93.29,4.17,8.4,0.109,16
9511,2024-11,RUH,DXB,850,Leisure,Economy,M,Classic,Direct,Qatar Airways Direct,None,,0,39,0,39,132.49,45.68,20.54,5968.2,EK,49.77,42.76,-7.01,65.56,76.86,0,4.5,0.18004,17
3003,2025-04,DMM,AMM,620,Leisure,Business,J,Comfort,GDS_Agency,Kanoo Travel,Tactical,TAC-2025-472,2.07,4,0,4,1271.51,53.69,50.18,5286.78,WY,41.28,43.32,2.05,73.29,83.18,0,16.4,2.13177,40
2226,2024-07,MED,ICN,5237,Business,Business,J,Classic,GDS_Agency,Seera (Al Tayyar),None,,2.3,3,0,3,1924.59,155.37,50.76,5926.06,FZ,38.29,27.2,-11.09,91.92,95.52,0,11.97,0.37719,19
9057,2024-07,RUH,FRA,4500,Leisure,Business,J,Elite,OTA,MakeMyTrip,None,,1.22,8,0,8,2097.5,128.42,55.15,17221.18,WY,28.08,38.3,10.22,77.65,89.43,0,7.74,0.47837,22
4827,2024-10,JED,AMM,1337,Leisure,Economy,T,Comfort,OTA,MakeMyTrip,None,,0.94,7,0,7,238.05,74.61,5.09,1701.98,TK,42.54,25.45,-17.09,81.54,67.68,0,9.77,0.18185,32
7622,2024-11,DMM,ORD,5906,Business,Economy,T,Elite,Direct,Qatar Airways Direct,None,,0,46,0,46,514.32,162.61,20.23,24589.14,WY,47.07,35.14,-11.93,77.06,89.34,0,4.68,0.09051,17
9690,2024-11,RUH,KWI,500,Leisure,Economy,N,Classic,Direct,Qatar Airways Direct,None,,0,15,0,15,108.49,67.97,20.4,1933.36,WY,37.41,50.4,12.99,71.34,81.06,0,3.61,0.25778,42
5501,2025-04,JED,CAI,2527,VFR,Economy,N,Classic,Direct,Qatar Airways Direct,Tactical,TAC-2024-248,0,11,0,11,304.08,93.16,31.65,3693.04,TK,43.13,10.67,-32.45,78.49,72.51,0,3.13,0.13286,41
9701,2025-05,JED,FRA,4330,VFR,Economy,Q,Elite,OTA,Expedia,None,,1.57,27,1,26,439.3,109.02,9.69,11673.77,TK,38.49,49.1,10.61,71.19,81.46,3.7,10.46,0.10369,38
8479,2025-02,DMM,ISB,3361,VFR,Economy,T,Elite,Direct,Qatar Airways Direct,None,,0,9,0,9,385.51,111.34,16.73,3620.23,EY,31.27,9.59,-21.68,80.58,78.57,0,1.97,0.11968,26
5503,2025-06,RUH,DXB,850,Leisure,Economy,M,Classic,GDS_Agency,Almosafer,None,,1.97,17,0,17,213.95,59.59,14.06,3876.11,WY,35.59,33.72,-1.87,88.03,84.19,0,14.62,0.26824,19
1211,2024-12,MED,NRT,8368,Student,Economy,Q,Comfort,GDS_Agency,Almosafer,Structural,STR-2025-650,2.5,11,0,11,738.61,212.92,27.01,8421.82,EK,43.53,29.33,-14.21,73.36,76.05,0,10.09,0.09149,27
9084,2024-08,DMM,JFK,6876,Business,Economy,T,Elite,GDS_Agency,Almosafer,None,,1.32,11,0,11,752.67,183.64,23.32,8535.92,EY,34.42,23.43,-10.99,81.25,73.11,0,14.03,0.11286,1
2289,2025-02,MED,DOH,1280,Business,Economy,N,Classic,Direct,Qatar Airways Direct,Structural,STR-2024-502,0,60,0,60,182.76,77.56,14.83,11855.5,EK,43.46,33.74,-9.72,86.39,82.52,0,2.11,0.15437,1
2184,2025-06,RUH,CDG,4800,Leisure,Economy,Q,Classic,Direct,Qatar Airways Direct,None,,0,55,1,54,490.8,153.74,21.97,27689.73,EY,37.23,46.56,9.33,72,90.35,1.82,2.24,0.10683,28
2863,2025-02,DMM,NRT,9147,Leisure,Economy,Y,Classic,GDS_Agency,Kanoo Travel,None,,2.38,13,0,13,865.32,213.59,22.32,11539.31,WY,43.89,32.64,-11.26,81.01,83.12,0,15.1,0.09704,17
6862,2025-05,MED,DAC,2720,Leisure,Business,I,Classic,OTA,Expedia,Structural,STR-2024-157,0.45,8,0,8,1372.71,95.87,28.51,11209.75,WY,43.17,30.96,-12.21,77.54,95.44,0,11.71,0.51515,41
2363,2024-10,MED,IST,2400,Business,Economy,T,Classic,Direct,Qatar Airways Direct,Tactical,TAC-2024-660,0,16,0,16,323.67,91.66,38.25,5790.66,WY,18.93,21.2,2.28,76.3,84.25,0,2.72,0.1508,8
8464,2025-06,RUH,IST,2600,Leisure,Economy,Y,Elite,GDS_Agency,Almosafer,None,,1.93,20,0,20,267.96,89.67,17.05,5700.17,TK,50.68,41.78,-8.9,87.96,82.84,0,18.13,0.10962,22
6333,2024-12,DMM,SIN,9829,Leisure,Economy,N,Classic,Corporate_TMC,CTM,None,,1.72,48,0,48,947.39,223.84,36.21,47212.69,EY,51.27,32.09,-19.17,86.31,88.82,0,8.69,0.10007,21
4065,2025-01,RUH,DEL,3000,Business,Economy,Y,Classic,Direct,Qatar Airways Direct,None,,0,29,0,29,403.84,110.87,40.17,12876.38,TK,38.11,28.12,-9.99,85.49,96.65,0,5.12,0.148,12
9547,2025-01,DMM,LHR,10356,Leisure,Economy,M,Comfort,Direct,Qatar Airways Direct,None,,0,53,0,53,964.12,254.84,20.08,52162.36,SV,47.62,9.65,-37.97,82.37,96.92,0,4.45,0.09504,10
618,2025-02,RUH,DEL,3000,Leisure,Economy,Y,Classic,GDS_Agency,Almosafer,Structural,STR-2024-467,1.53,28,1,27,330.5,104.67,24.31,9579.87,EY,51.72,28.43,-23.29,71.9,88.82,3.57,13.82,0.11827,37
